"","Roseburia_inulinivorans","Tyzzerella_nexilis","Caldicoprobacter_oshimai","Butyricimonas_paravirosa","Anaerotruncus_colihominis","Falcatimonas_natans","Holdemanella_biformis","Paludicola_psychrotolerans","Spiroplasma_lampyridicola","Eubacterium_oxidoreducens","Veillonella_denticariosi","Ruminococcus_albus","Intestinibacillus_massiliensis","Anaerofustis_stercorihominis","Ruminococcus_champanellensis","Blautia_hansenii","Desulfofarcimen_intricatum","Acholeplasma_brassicae","Bacteroides_thetaiotaomicron","Muribaculum_intestinale","Romboutsia_timonensis","Bacteroides_rodentium","Ruminiclostridium_papyrosolvens","Noviherbaspirillum_denitrificans","Bacteroides_ovatus","Faecalibacterium_prausnitzii","Gemella_haemolysans","Blautia_faecis","Collinsella_stercoris","Fournierella_massiliensis","Pontibacter_toksunensis","Alistipes_indistinctus","Eisenbergiella_massiliensis","Parabacteroides_merdae","Finegoldia_magna","Vallitalea_guaymasensis","Prevotella_buccalis","Anaerostipes_hadrus","Mogibacterium_pumilum","Catenibacterium_mitsuokai","Anaerostipes_butyraticus","Eubacterium_ruminantium","Eubacterium_xylanophilum","Traorella_massiliensis","Clostridium_tertium","Clostridium_pascui","Desulfovibrio_simplex","Sporobacter_termitidis","Intestinimonas_butyriciproducens","Prevotella_shahii","Dorea_formicigenerans","Oligosphaera_ethanolica","Bacteroides_stercoris","Cuneatibacter_caecimuris","Mitsuokella_multacida","Acutalibacter_muris","Breznakia_pachnodae","Succinivibrio_dextrinosolvens","Klebsiella_aerogenes","Howardella_ureilytica","Lactobacillus_delbrueckii","Parasutterella_excrementihominis","Beduini_massiliensis","Hungatella_effluvii","Paraprevotella_clara","Anaerocolumna_jejuensis","Aminipila_butyrica","Enterococcus_faecalis","Corynebacterium_amycolatum","Dialister_succinatiphilus","Coprococcus_eutactus","Anaerofilum_agile","Cloacibacillus_porcorum","Parabacteroides_faecis","Sutterella_wadsworthensis","Parapedobacter_defluvii","Acholeplasma_morum","Pseudobutyrivibrio_ruminis","Ihubacter_massiliensis","Ruminiclostridium_sufflavum","Prevotella_bivia","Blautia_obeum","Clostridium_sporogenes","Phascolarctobacterium_succinatutens","Roseburia_intestinalis","Ethanoligenens_harbinense","Eubacterium_ramulus","Streptococcus_gordonii","Bifidobacterium_longum","Eubacterium_ventriosum","Emergencia_timonensis","Collinsella_aerofaciens","Veillonella_parvula","Oscillibacter_valericigenes","Caproiciproducens_galactitolivorans","Bulleidia_extructa","Faecalicatena_orotica","Bifidobacterium_catenulatum","Turicibacter_sanguinis","Massiliprevotella_massiliensis","Longicatena_caecimuris","Terrisporobacter_mayombei","Prevotella_timonensis","Bifidobacterium_adolescentis","Ruthenibacterium_lactatiformans","Acholeplasma_vituli","Eggerthella_lenta","Clostridium_argentinense","Oribacterium_sinus","Spiroplasma_chrysopicola","Mesoplasma_corruscae","Dorea_longicatena","Acetivibrio_ethanolgignens","Veillonella_dispar","Spiroplasma_mirum","Holdemania_filiformis","Frisingicoccus_caecimuris","Cronobacter_sakazakii","Longibaculum_muris","Bifidobacterium_angulatum","Desulfovibrio_desulfuricans","Enterococcus_avium","Spiroplasma_melliferum","Colidextribacter_massiliensis","Neglecta_timonensis","Pseudoflavonifractor_capillosus","Subdoligranulum_variabile","Dialister_invisus","Clostridium_disporicum","Eisenbergiella_tayi","Vampirovibrio_chlorellavorus","Clostridium_subterminale","Flavonifractor_plautii","Treponema_succinifaciens","Butyricicoccus_pullicaecorum","Phascolarctobacterium_faecium","Eubacterium_coprostanoligenes","Faecalicatena_contorta","Prevotella_oralis","Clostridioides_difficile","Murimonas_intestini","Prevotella_copri","Kineothrix_alysoides","Senegalimassilia_anaerobia","Thermoclostridium_caenicola","Millionella_massiliensis","Brevundimonas_subvibrioides","Christensenella_minuta","Lachnotalea_glycerini","Breznakia_blatticola","Citrobacter_koseri","Lactobacillus_rogosae","Bacteroides_helcogenes","Treponema_bryantii","Bacteroides_kribbi","Ruminococcus_flavefaciens","Victivallis_vadensis","Megasphaera_elsdenii","Streptococcus_salivarius","Clostridium_chartatabidum","Papillibacter_cinnamivorans","Bacteroides_fragilis","Agathobaculum_desmolans","Anaerotignum_aminivorans","Roseburia_hominis","Coprococcus_comes","Bacteroides_cellulosilyticus","Olivibacter_sitiensis","Desulfovibrio_piger","Fusobacterium_mortiferum","Akkermansia_muciniphila","Phocea_massiliensis","Bacteroides_acidifaciens","Oscillibacter_ruminantium","Alistipes_shahii","Barnesiella_intestinihominis","Anaeromassilibacillus_senegalensis","Spiroplasma_chinense","Enterococcus_faecium","Terrisporobacter_petrolearius","Pseudoflavonifractor_phocaeensis","Duodenibacillus_massiliensis","Anaerotignum_lactatifermentans","Merdimonas_faecis","Lactococcus_garvieae","Bacteroides_intestinalis","Prevotella_stercorea","Prevotellamassilia_timonensis","Klebsiella_pneumoniae","Negativibacillus_massiliensis","Allisonella_histaminiformans","Faecalimonas_umbilicata","Marvinbryantia_formatexigens","Desulfosporosinus_lacus","Mitsuokella_jalaludinii","Hespellia_porcina","Weissella_confusa","Streptococcus_anginosus","Paraprevotella_xylaniphila","Lactobacillus_acidophilus","Ruminiclostridium_josui","Hungatella_hathewayi","Blautia_glucerasea","Spiroplasma_clarkii","Blautia_schinkii","Bacteroides_uniformis","Dehalobacter_restrictus","Parabacteroides_gordonii","Alloprevotella_rava","Spiroplasma_apis","Roseburia_faecis","Gracilibacter_thermotolerans","Herbinix_luporum","Solobacterium_moorei","Blautia_marasmi","Clostridium_acetireducens","Lutispora_thermophila","Flintibacter_butyricus","Harryflintia_acetispora","Bacteroides_xylanisolvens","Pseudoclostridium_thermosuccinogenes","Parabacteroides_distasonis","Anaerobacterium_chartisolvens","Blautia_coccoides","Agathobaculum_butyriciproducens","Coprobacillus_cateniformis","Lactonifactor_longoviformis","Fusicatenibacter_saccharivorans","Bacteroides_eggerthii","Anaerotruncus_rubiinfantis","Alistipes_finegoldii","Lachnoclostridium_pacaense","Clostridium_perfringens","Ruminiclostridium_cellobioparum","Haemophilus_paraphrohaemolyticus","Olsenella_uli","Bacteroides_salyersiae","Kroppenstedtia_pulmonis","Lactobacillus_gasseri","Parabacteroides_goldsteinii","Coprococcus_catus","Elusimicrobium_minutum","Megasphaera_hexanoica","Acidaminococcus_fermentans","Veillonella_atypica","Bifidobacterium_bifidum","Blautia_stercoris","Escherichia_coli","Saccharofermentans_acetigenes","Cellulosilyticum_ruminicola","Clostridium_carnis","Streptococcus_mutans","Faecalitalea_cylindroides","Eubacterium_limosum","Blautia_luti","Anaerostipes_caccae","Clostridium_tepidum","Erysipelatoclostridium_ramosum","Intestinibacter_bartlettii","Butyrivibrio_crossotus","Gemmiger_formicilis","Alistipes_putredinis","Prevotella_paludivivens","Bacteroides_caccae","Monoglobus_pectinilyticus","Spiroplasma_lineolae","Ruminococcus_bromii","Butyricimonas_virosa","Spiroplasma_culicicola","Blautia_wexlerae","Drancourtella_massiliensis","Bacteroides_finegoldii","Ruminococcus_callidus","Bacillus_anthracis","Streptococcus_oralis","Anaerovorax_odorimutans","Mogibacterium_neglectum","Odoribacter_splanchnicus","Lachnospira_pectinoschiza"
"X009CZF00",0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,7,0,35,0,0,0,0,1394,0,16,0,0,0,11,0,22,0,0,0,35,0,764,0,0,0,0,0,0,8,37,11,0,15,0,22,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,22,0,0,0,0,8,0,0,0,0,0,0,43,0,0,0,0,0,0,0,8,0,4,0,36,15,0,0,61,8,0,0,0,0,369,0,0,0,0,0,0,0,47,0,3,0,0,0,0,0,94,0,0,0,0,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,12,0,0,0,0,106,0,0,42,0,0,225,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,11,0,0,58,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,108,0,3,0,0,0,0,0,0,53,0,0,0,36,0,369,24,0,0,0,0,0,5,0,0,0,0,112,0,0,3,0,14,0
"CEB017KB.01",0,0,0,38,11,0,0,0,0,23,0,770,63,5,2047,0,0,0,1005,1901,631,0,138,0,0,6345,0,34,37,0,1109,0,0,0,0,0,71,1510,0,3973,0,0,9,0,0,0,0,2289,659,0,382,0,0,0,181,0,0,0,0,16,0,0,0,23,412,0,169,0,5,368,0,6,0,0,0,0,0,0,115,0,0,188,0,0,9,67,0,0,3781,0,0,3448,0,4442,11,0,25,0,1242,513,0,0,0,22846,0,0,0,0,66,0,0,196,13,0,614,3675,0,0,0,0,0,0,0,1477,1091,9,39,0,621,0,0,0,0,1305,15,0,1642,0,0,0,0,1232,0,994,62,61,0,0,7,8,0,36,0,0,518,19,76,0,0,0,9,0,0,18,0,250,0,0,0,0,0,0,0,9958,57,1013,0,0,0,0,7,57,129,0,0,0,657,233,0,0,0,0,8,0,0,0,0,0,0,0,0,169,0,0,0,0,198,0,67,47,0,569,361,0,193,120,532,61,1,0,0,126,19,7,11,187,0,0,0,21,0,0,124,8,0,1454,0,0,0,0,152,0,0,0,0,0,0,152,63,0,0,0,0,0,505,0,0,195,3238,0,2127,0,202,0,180,0,26,0,0,37,0,0,2077,0,0,6,512,0,0
"Glcikman_MDR36",2,0,1,3,2,0,551,0,0,0,0,52,1,0,47,0,0,0,13,4,282,1,2,1,0,674,0,20,0,0,8,0,0,11,0,0,23,158,0,441,0,0,28,0,0,0,0,3,29,0,64,0,8,0,6,0,0,675,0,2,0,0,0,37,9,0,9,0,0,137,7,3,1,0,14,0,1,4,2,0,0,28,0,80,0,3,7,7,183,0,0,63,0,11,0,0,0,0,4,14,0,0,0,20,392,0,4,0,10,0,0,116,6,12,1,0,3,0,1,0,0,25,0,59,10,49,0,0,52,0,11,0,22,50,4,0,62,2,1,2,16,18,4,17,0,0,0,0,1,0,0,31,7,0,20,5,48,5,4,1,1,0,0,14,5,29,8,21,22,0,22,0,0,66,9,24,0,1,0,26,38,8,10,0,0,47,8,121,2,0,0,0,8,0,3,0,0,0,0,0,0,2530,0,0,3,5,48,1,0,3,39,32,26,0,0,3,21,5,0,41,1,105,0,0,48,14,0,0,0,1,0,1,1,1,0,22,0,0,0,0,23,0,1,1,0,17,0,2193,19,0,0,1,313,8,64,0,0,85,0,6,1219,0,0,0,35,0,947,10,0,62,0,0,85,0,3,6,0,7,4
"X0096YA00",5,0,0,0,2,0,119,0,0,0,0,0,0,0,15,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,69,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,67,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,110,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,150,0,0,0,0,0,8,0,0,6,0,9,6,0,0,0,0,0,46,3,0,0,0,0,5,0,0,0,0,0,0
"Glcikman_MDR13",3,0,0,3,3,0,693,0,0,0,0,542,1,0,77,0,0,0,20,8,349,0,2,9,0,872,0,24,2,171,157,0,0,9,0,0,9,141,0,811,0,0,22,0,0,0,0,1892,174,0,64,0,9,0,35,0,4,418,0,6,0,0,0,28,5,0,11,0,0,150,7,86,0,0,16,3,2,2,2,0,0,63,0,992,0,148,7,0,152,0,0,64,0,220,36,0,1,0,9,23,2,0,0,477,256,0,3,0,7,1,0,174,3,51,1,0,0,0,1,0,0,0,0,91,22,3,198,0,85,2,8,0,12,174,3,12,75,1,0,3,9,18,4,21,0,0,0,0,2,0,0,32,6,0,8,9,26,3,4,2,2,39,30,7,7,54,0,13,844,3,16,0,0,3147,10,18,0,3,0,78,132,446,11,0,0,8,1646,198,4,0,0,3,5,0,19,0,1,0,1,0,0,56,0,0,5,4,59,1,0,5,14,52,30,0,0,5,63,4,28,81,1,67,0,1,482,0,0,0,0,3,0,12,6,2,0,20,0,0,0,24,30,0,2,2,0,2,0,17,17,0,0,1,0,1,3667,0,0,7,0,7,2627,0,0,0,21,2,146,8,0,62,0,5,118,0,2,6,7,7,3
"Glcikman_MDR105",42,14,1,3,23,0,551,0,0,232,0,434,1,0,1619,0,0,0,13,4,282,54,2,1,0,10107,4,421,0,0,8,0,0,11,0,0,23,158,0,441,0,0,372,0,0,0,0,393,304,0,64,0,8,0,6,0,0,675,0,2,0,0,0,386,9,0,66,0,0,137,280,3,1,0,14,0,1,4,2,0,0,611,0,80,97,3,7,4,183,0,0,63,9,295,0,11,0,0,29,14,0,0,0,20,0,0,4,0,10,0,0,1359,108,12,1,205,3,0,1,0,0,0,0,59,120,3,114,20,52,4,11,0,3,50,4,0,494,2,1,2,208,18,717,17,0,0,0,0,1,0,0,31,7,0,20,138,48,5,1544,1,69,0,9,100,5,871,8,21,22,0,1252,0,0,2170,9,24,6,1,0,26,2,8,72,925,0,47,8,121,2,0,0,0,8,0,3,0,0,0,0,0,0,87,0,0,64,344,48,1,0,3,5567,32,266,0,0,3,214,302,0,41,1,105,0,22,48,0,9,105,0,1,253,1,1,1,0,22,0,0,0,19,23,0,1,1,0,17,178,17,19,0,0,1,313,8,2180,28,0,6,136,6,211,10,0,0,190,0,7319,10,0,1312,0,0,1653,0,3,6,0,7,4
"Glcikman_MDR67",2,18,1,3,2,0,551,0,0,0,0,52,1,0,726,0,0,0,13,4,282,1,2,1,0,7298,0,264,0,6,8,4,0,11,0,0,23,2092,0,441,0,0,28,0,0,0,0,142,29,0,340,0,8,0,6,0,0,18130,0,2,0,0,0,257,409,0,9,0,0,137,7,3,1,0,14,0,1,4,2,0,0,920,0,80,14,3,7,0,183,0,0,63,16,11,0,0,0,0,4,14,0,0,0,20,0,0,4,0,10,0,0,2232,6,12,1,0,3,0,1,0,0,0,0,59,10,3,962,0,52,0,11,0,0,50,44,161,1252,2,1,2,16,18,4,17,0,0,0,0,1,0,0,31,7,0,20,52,48,5,415,1,1,18,17,14,5,871,0,21,22,0,22,0,0,292,9,24,0,1,0,1661,2,8,10,0,0,47,8,121,2,0,0,0,8,0,3,0,0,0,0,0,0,74,0,0,60,294,48,1,0,3,2724,32,341,0,0,3,21,5,0,820,1,105,0,337,362,8,0,577,0,1,0,1,1,1,0,22,0,0,28,24,507,0,1,1,0,17,997,17,19,0,0,1,313,8,3391,16,0,6,0,6,1628,0,0,0,35,0,5285,10,0,62,0,0,85,4,60,6,0,7,222
"KEB016MJ.01",29,170,9,0,7,0,11183,17,0,76,0,563,9,0,4183,0,0,0,241,0,33,0,0,0,0,10416,0,1751,0,87,0,40,0,0,9,5,62,921,0,6,0,0,247,0,0,0,0,5387,35,0,277,0,0,0,0,0,0,0,0,0,0,0,0,579,338,0,87,212,0,0,1511,0,0,0,3,0,0,42,14,0,0,2478,0,1131,412,474,106,0,0,56,0,147,0,465,0,73,0,0,39,0,0,0,0,0,47,0,11,0,82,0,5,1188,27,5,0,0,0,0,0,0,0,0,0,640,236,0,88,0,10526,0,0,0,29,0,0,0,19,0,0,0,156,0,472,199,12,0,0,0,8,10,0,74,336,0,0,83,0,0,12,16,1,182,101,81,113,567,0,456,0,0,0,8,0,3224,0,225,11,0,0,0,23,0,77,7,0,0,0,0,0,0,0,0,170,0,0,279,0,0,0,0,0,482,0,0,64,72,459,0,0,0,1166,348,421,0,0,7,904,5,15,0,0,727,8,632,240,0,8,700,0,0,202,0,0,7,0,0,0,0,0,0,577,0,0,0,0,0,374,517,194,0,0,0,0,0,4091,0,0,0,2130,903,2442,412,0,41,528,0,9339,685,18,247,0,0,288,0,0,19,0,0,0
"Glcikman_MDR101",3,198,0,3,3,0,693,0,0,0,0,56,1,0,2424,0,0,0,20,8,349,0,2,9,0,12426,0,222,2,0,157,0,0,9,0,0,9,2492,0,811,0,0,22,0,0,0,0,4,38,0,408,0,9,0,35,0,4,418,0,6,0,6,0,1023,5,0,11,0,0,150,7,4,0,0,16,3,2,2,2,0,0,439,0,77,8,3,187,0,152,0,0,64,0,14,25,0,1,0,9,23,2,0,0,477,0,0,3,0,7,1,0,1010,3,51,1,30,0,0,1,0,0,0,0,91,22,3,202,11,85,0,8,0,9,174,3,0,75,1,0,3,9,18,118,21,0,0,0,0,2,0,0,32,6,0,8,9,26,3,4,2,2,148,29,7,7,351,0,13,16,3,16,0,0,978,10,18,0,3,0,78,1,6,11,0,0,8,9,198,4,0,0,3,5,0,19,0,1,0,1,0,0,242,0,0,5,1842,59,1,0,5,502,52,198,0,0,5,63,4,0,81,1,67,0,1,576,0,0,450,18,3,0,1,6,2,0,20,0,0,0,0,265,0,2,2,0,2,0,17,17,0,0,1,0,1,1845,0,0,6,40,7,1873,0,0,0,712,2,146,8,0,62,0,5,118,0,2,6,7,7,3
"Glcikman_MDR76",54,147,12,3,53,0,8176,63,0,0,0,969,1,0,1715,0,8,0,20,8,349,0,52,9,0,6334,0,357,2,68,157,0,0,123,0,0,226,1711,0,16164,0,0,538,0,0,0,18,450,502,0,451,0,9,0,920,0,4,12968,0,6,0,0,0,186,70,28,169,0,0,150,442,4,0,0,16,3,2,2,63,0,0,540,0,1813,2,104,67,0,152,1,6,64,0,1230,3,12,28,0,9,652,2,0,0,477,0,2,3,0,7,1,50,776,3,51,1,4,0,0,1,0,3,0,0,500,528,3,39,0,1631,0,8,0,0,11928,3,0,2258,1,76,3,9,5669,155,21,56,0,0,0,2,0,0,32,454,0,8,236,26,1988,4,2,53,0,0,7,7,614,0,13,16,3,16,0,0,2117,10,177,6,3,0,78,13,6,91,0,0,8,1870,198,4,0,0,3,151,0,19,0,1,0,34,0,35,414,0,0,246,152,734,1,0,5,124,544,1418,0,0,29,834,4,0,81,1,362,68,102,482,0,0,299,0,3,11,1,6,2,0,20,0,0,0,0,172,0,2,2,0,2,352,17,458,0,0,1,0,1,2276,0,33,7,0,680,589,132,0,0,171,2,9778,8,0,559,0,5,1017,0,2,6,7,115,3
"Glcikman_MDR68",3,252,0,3,94,0,693,17,0,175,0,56,1,0,1288,0,0,0,20,8,349,0,2,9,0,5729,0,1659,2,136,157,14,0,9,0,0,9,2042,0,811,0,470,22,0,3,0,0,1157,260,0,64,0,9,0,35,6,4,418,0,6,70,0,0,164,5,0,72,0,0,150,7,40,0,0,16,3,2,2,2,0,0,553,0,77,23,66,7,14,152,1,0,64,92,324,0,0,16,0,327,23,581,0,0,477,199,0,79,0,7,1,0,711,3,51,1,110,0,0,1,0,130,0,0,446,244,3,54,0,4558,37,205,0,10,174,3,0,1171,1,0,3,9,5947,4,21,0,0,0,0,2,0,0,349,6,0,8,9,26,3,120,2,2,0,51,7,7,54,0,13,267,3,16,0,0,1276,133,18,148,3,0,78,24,6,156,2747,0,8,9,198,4,20,0,3,5,0,19,0,1,97,1,0,0,242,115,0,5,180,59,1,0,5,94,52,216,0,0,5,63,219,0,81,1,67,0,90,257,0,4,150,0,3,0,1,6,2,0,20,0,0,0,67,504,0,2,2,0,2,0,697,17,0,0,1,0,190,1163,0,0,8,259,7,1074,71,0,5,104,2,9778,8,0,698,192,5,1780,0,59,6,7,7,147
"BEB0155H.01",60,0,0,0,16,0,13862,0,0,0,0,98,0,0,13,0,0,0,92,158,8626,0,7,0,0,24230,0,144,0,0,0,0,0,22,0,0,0,1502,0,4463,0,0,1,0,0,0,0,768,606,0,971,0,0,0,0,0,2,0,0,0,0,0,0,2090,0,0,15,0,0,757,870,97,0,0,16,0,0,0,0,5,0,1355,0,0,25,662,107,0,364,0,8,50,0,167,83,9,15,267,45,790,0,0,0,0,0,0,0,59,0,0,0,2945,0,0,0,0,0,0,0,0,0,0,78,453,29,62,18,0,7,0,0,0,0,0,0,12,489,0,0,0,183,15513,155,11,14,0,0,0,23,9,0,468,1338,0,0,55,22,0,32,0,16,0,116,48,636,1131,7,0,0,7,0,0,0,1773,32,2,0,14,0,1629,11,223,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,261,0,0,101,26,70,0,0,212,1601,146,127,7,0,26,793,90,0,33,0,58,0,7,110,0,2,85,0,0,0,0,0,19,0,0,5,0,0,0,268,7,0,0,0,0,1056,0,58,0,0,0,0,0,3601,0,0,0,220,0,1426,0,0,99,4,111,1256,0,0,546,0,0,1780,0,10,22,0,26,147
"BEB017YQ.01",0,23,0,5,43,0,0,6,0,0,0,434,14,0,23,0,0,0,0,319,281,0,33,0,0,5343,0,9,0,13,922,0,0,0,0,0,0,351,0,1380,0,0,0,0,0,0,0,872,81,0,176,0,0,0,102,0,0,0,0,34,0,0,0,54,71,0,36,0,0,177,0,52,0,0,0,0,0,0,9,0,0,27,0,0,5,10,0,5,553,0,0,74,0,81,0,4,14,0,43,96,0,0,0,4496,0,0,0,0,512,5,0,473,0,0,0,5,0,0,0,0,0,0,0,478,255,28,30,0,0,0,0,0,0,235,200,0,1535,0,0,0,0,3326,7,13,0,0,0,0,0,2,0,154,0,0,52,11,73,0,0,0,0,0,0,13,0,102,0,0,0,0,0,0,0,1265,0,123,0,0,0,0,0,26,28,0,0,0,365,51,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,339,0,0,16,0,262,149,0,131,23,134,13,0,0,0,0,0,15,28,11,0,0,0,0,0,0,0,0,0,154,0,0,0,0,149,0,0,0,0,0,0,6,8,0,0,0,0,0,121,0,0,0,954,0,1853,0,22,0,174,0,0,0,0,36,0,0,1209,0,0,0,13,0,0
"GEB011FN.01",356,0,0,0,1,0,0,0,0,81,0,59,0,0,0,0,0,0,215,0,601,0,0,0,0,10280,0,1511,0,0,0,0,0,0,0,0,0,213,0,0,0,0,161,0,0,0,0,634,213,0,322,0,0,28,0,0,0,0,0,0,0,33,0,220,0,12,46,0,0,0,2998,0,0,26,207,0,41,0,41,0,0,743,0,1394,14,263,97,45,141,37,10,120,9,618,43,0,0,159,4,0,0,0,0,0,19,0,18,0,0,0,81,348,105,97,0,36,0,0,0,0,0,0,0,141,61,10,141,0,326,0,1426,0,65,0,0,0,855,0,0,0,22,7842,281,164,0,0,0,0,0,14,0,22,0,0,236,0,0,0,1042,0,0,251,121,17,34,545,8,0,466,0,0,0,0,1208,54,0,0,0,0,1711,5,17,137,0,0,7,0,1125,10,0,0,0,158,0,0,0,0,47,0,0,0,2276,0,0,62,147,2384,35,0,0,1361,470,85,0,0,0,170,0,0,170,0,340,64,22,124,0,0,1225,0,0,15,0,0,6,56,41,0,0,0,0,247,0,0,0,0,0,434,516,0,0,0,18,0,0,2379,0,0,63,1537,4352,1207,0,0,338,790,0,7230,0,120,180,0,0,779,0,39,21,6,206,0
"Glcikman_MDR86",3,0,0,3,3,0,693,0,0,0,0,56,1,0,77,0,0,0,20,8,349,0,2,9,0,872,0,24,2,0,157,0,0,9,0,0,9,141,0,811,390,0,22,0,0,0,0,1777,38,0,64,0,9,0,35,0,4,418,0,6,0,0,0,28,5,0,11,0,0,150,7,4,0,0,16,3,2,2,2,0,0,63,0,77,0,643,7,0,152,0,0,64,0,936,10,0,1,0,9,23,2,0,0,477,0,0,3,0,7,1,0,174,3,51,1,0,0,0,1,0,0,0,0,91,914,3,0,0,85,0,8,0,27,174,3,0,75,1,0,3,9,13344,4,21,0,0,0,0,2,53,0,32,6,0,8,9,26,3,4,2,2,0,0,7,7,54,0,13,16,3,16,0,0,92,10,18,0,3,0,78,1,6,11,0,0,8,9,198,4,0,0,3,29,0,19,0,1,0,1,0,0,56,0,0,5,4,59,1,0,5,14,52,30,0,0,5,63,4,0,81,1,67,0,1,43,0,0,0,0,3,0,1,6,2,0,20,0,0,0,0,30,0,2,2,0,2,0,17,17,0,0,1,0,1,127,0,0,0,0,7,210,43,0,0,21,2,146,8,0,62,0,5,118,0,2,6,7,7,3
"FEB016J7.01",0,66,0,16,0,0,5663,0,0,0,0,0,0,0,22,0,0,0,90,147,97,0,0,0,0,16368,0,75,0,0,0,0,0,51,0,0,226,1297,0,1273,0,0,6,0,0,0,4,164,0,0,188,0,24,0,0,0,0,944,0,0,0,0,0,656,12,0,24,0,0,0,44,0,0,0,23,0,0,0,3,0,0,321,0,1553,0,0,0,0,826,0,0,76,28,17,0,0,0,5765,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,44,0,0,0,0,0,0,0,0,0,77,99,15,0,0,0,0,0,0,9,0,0,0,2456,0,0,0,0,5366,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,30,0,28,0,626,0,0,6,655,0,0,0,127,0,4,0,0,0,0,0,0,94,0,0,0,0,820,0,0,0,0,7,0,0,0,0,0,0,0,0,228,0,0,52,54,24,0,0,0,36,3,250,0,0,0,287,0,0,0,0,23,0,0,576,0,0,160,0,0,0,10,0,0,0,0,14,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,482,0,0,2395,12,0,35,20,0,0,0,0,704,0,98,1572,0,185,0,130,14,0
"Glcikman_MDR106",3,0,0,3,3,0,693,0,0,0,0,56,1,0,77,0,0,0,20,1206,349,0,2,9,0,872,0,24,2,0,157,0,0,9,0,0,9,141,0,811,0,0,22,0,0,0,0,61,38,0,64,0,9,0,35,0,4,418,0,6,0,0,0,28,5,0,11,0,0,150,7,4,0,0,16,3,2,2,2,0,0,63,0,77,0,3,7,0,152,0,0,64,0,14,0,0,1,0,9,23,2,0,0,477,64,0,3,0,7,1,0,174,3,51,1,0,0,0,1,0,0,0,0,91,22,3,0,0,85,0,8,0,53,174,3,219,75,1,0,3,9,18,4,21,0,0,0,0,2,0,0,32,6,0,8,9,26,3,4,2,2,5992,0,7,7,54,0,13,16,3,16,0,0,1287,10,18,0,3,0,78,1,6,11,0,0,8,9,198,4,0,0,3,5,0,19,0,1,0,1,0,0,56,0,0,5,4,59,1,0,5,14,52,30,0,0,5,63,4,0,81,1,67,0,1,43,0,0,0,0,3,0,1,6,2,0,20,0,0,0,0,30,0,2,2,0,2,0,17,17,0,0,1,0,1,127,0,0,310,0,7,210,0,0,0,21,2,146,8,0,62,0,5,118,0,49,6,7,7,3
